1652454858,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454858,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.4356505572795868,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454858,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454858,0.0,0.0,-0.01840776950120926,-1.136679768562317,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08897088468074799,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454858,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454858,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.4356505572795868,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.4356505572795868,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.4356505572795868,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454859,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.4356505572795868,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454860,0.0,0.0,-0.016873789951205254,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08897088468074799,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454860,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454860,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454861,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.4356505572795868,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454861,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454861,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.058291271328926086,0.43718454241752625,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454861,0.0,0.0,-0.01840776950120926,-1.1351457834243774,1.6229517459869385,0.05675728991627693,0.4356505572795868,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1652454862,0.0,0.0,-0.01840776950120926,-1.136679768562317,1.6229517459869385,0.058291271328926086,0.4356505572795868,-0.08743690699338913,0.030679617077112198,0.0,0.5645049214363098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
