"['wheel_right_joint', 'wheel_left_joint']",152,0.09116609750363303,0.14743745699082833
"['wheel_right_joint', 'wheel_left_joint']",181,59.723658162999456,36.65635123479708
"['wheel_right_joint', 'wheel_left_joint']",183,64.89882385207343,39.10322564105111
"['wheel_right_joint', 'wheel_left_joint']",185,70.96920762079188,33.03311075547806
"['wheel_right_joint', 'wheel_left_joint']",186,71.80487075245485,32.19781478274483
"['wheel_right_joint', 'wheel_left_joint']",187,73.03254054451234,30.97113502214827
"['wheel_right_joint', 'wheel_left_joint']",48,0.02850118618570452,0.04622057966132065
"['wheel_right_joint', 'wheel_left_joint']",107,17.81460056074762,49.38656766495538
"['wheel_right_joint', 'wheel_left_joint']",108,23.20355771918497,56.08885620573299
"['wheel_right_joint', 'wheel_left_joint']",110,58.73739236884714,90.92997034293501
"['wheel_right_joint', 'wheel_left_joint']",113,90.43989940248177,122.06222442508063
"['wheel_right_joint', 'wheel_left_joint']",115,94.54737813095255,126.10658061470683
"['wheel_right_joint', 'wheel_left_joint']",115,95.22195606562873,125.83913232412503
"['wheel_right_joint', 'wheel_left_joint']",117,98.08596742447341,122.97650540159208
"['wheel_right_joint', 'wheel_left_joint']",117,99.0508641339419,122.01237849689771
"['wheel_right_joint', 'wheel_left_joint']",121,104.44650313751504,116.61972746510304
"['wheel_right_joint', 'wheel_left_joint']",122,107.54273951327312,113.52469939075516
"['wheel_right_joint', 'wheel_left_joint']",123,109.10733603459673,111.9607072400516
"['wheel_right_joint', 'wheel_left_joint']",135,126.24512658059643,95.38364341378349
"['wheel_right_joint', 'wheel_left_joint']",135,126.2451466414982,95.38367660723765
"['wheel_right_joint', 'wheel_left_joint']",135,126.24516551487334,95.3837070453165
"['wheel_right_joint', 'wheel_left_joint']",135,126.24518696642494,95.3837405926042
"['wheel_right_joint', 'wheel_left_joint']",135,126.24520684376776,95.3837730982775
"['wheel_right_joint', 'wheel_left_joint']",135,126.24522643899003,95.3838046220159
"['wheel_right_joint', 'wheel_left_joint']",135,126.24524593419724,95.38383641478869
"['wheel_right_joint', 'wheel_left_joint']",135,126.24526421157371,95.38386687684991
"['wheel_right_joint', 'wheel_left_joint']",135,126.24528222180567,95.38389688458702
"['wheel_right_joint', 'wheel_left_joint']",136,126.2452997588589,95.38392634415055
"['wheel_right_joint', 'wheel_left_joint']",136,126.24531854273414,95.3839571093622
"['wheel_right_joint', 'wheel_left_joint']",136,126.2453379050405,95.3839885265804
"['wheel_right_joint', 'wheel_left_joint']",136,126.24535735912062,95.3840206662705
"['wheel_right_joint', 'wheel_left_joint']",136,126.24537735198668,95.38405308008022
"['wheel_right_joint', 'wheel_left_joint']",136,126.24539803574584,95.3840856758494
"['wheel_right_joint', 'wheel_left_joint']",136,126.24541817204951,95.38411863020642
"['wheel_right_joint', 'wheel_left_joint']",136,126.24543859689234,95.38415128276783
"['wheel_right_joint', 'wheel_left_joint']",136,126.24545970922199,95.38418443317204
"['wheel_right_joint', 'wheel_left_joint']",136,126.2454789452948,95.38421551915718
"['wheel_right_joint', 'wheel_left_joint']",136,126.24549957686902,95.38424883415355
"['wheel_right_joint', 'wheel_left_joint']",136,126.24551860447313,95.38427978112539
"['wheel_right_joint', 'wheel_left_joint']",136,126.24554032470225,95.38431328867931
"['wheel_right_joint', 'wheel_left_joint']",136,126.2455606967274,95.38434597067966
"['wheel_right_joint', 'wheel_left_joint']",136,126.24557925428441,95.38437690874203
"['wheel_right_joint', 'wheel_left_joint']",136,126.30310560659996,95.49392086141194
"['wheel_right_joint', 'wheel_left_joint']",136,126.36446165049429,95.6264863589121
"['wheel_right_joint', 'wheel_left_joint']",136,126.4239726621073,95.75560458011729
"['wheel_right_joint', 'wheel_left_joint']",136,126.56435000187071,95.90046154749312
"['wheel_right_joint', 'wheel_left_joint']",136,126.71363692294145,96.04957927483345
"['wheel_right_joint', 'wheel_left_joint']",136,126.85842232802271,96.19438854061998
"['wheel_right_joint', 'wheel_left_joint']",136,127.05006665822089,96.38583513352958
"['wheel_right_joint', 'wheel_left_joint']",136,127.24887130912597,96.58464266725274
"['wheel_right_joint', 'wheel_left_joint']",136,127.67972935285293,97.01547173998738
"['wheel_right_joint', 'wheel_left_joint']",136,127.9257603907226,97.26148519877066
"['wheel_right_joint', 'wheel_left_joint']",136,128.16471400485327,97.50045878147257
"['wheel_right_joint', 'wheel_left_joint']",136,128.4580100561323,97.78562521961078
"['wheel_right_joint', 'wheel_left_joint']",136,128.76210113785697,98.08074617087647
"['wheel_right_joint', 'wheel_left_joint']",136,129.05734697096838,98.3673552509718
"['wheel_right_joint', 'wheel_left_joint']",137,129.4003158453494,98.7013245864779
"['wheel_right_joint', 'wheel_left_joint']",137,129.75500525219735,99.04662829330111
"['wheel_right_joint', 'wheel_left_joint']",137,130.09942466117607,99.38201929224553
"['wheel_right_joint', 'wheel_left_joint']",137,130.49370916579431,99.76744812176482
"['wheel_right_joint', 'wheel_left_joint']",137,130.901461319365,100.16603499263337
"['wheel_right_joint', 'wheel_left_joint']",137,131.29740130112472,100.55314097449872
"['wheel_right_joint', 'wheel_left_joint']",137,131.74668528006887,100.98648230321017
"['wheel_right_joint', 'wheel_left_joint']",137,132.21130837363904,101.43423755813382
"['wheel_right_joint', 'wheel_left_joint']",137,132.66250665213585,101.86905180651007
"['wheel_right_joint', 'wheel_left_joint']",137,133.1423332726801,102.33050154700264
"['wheel_right_joint', 'wheel_left_joint']",137,133.63735627218932,102.80648376400754
"['wheel_right_joint', 'wheel_left_joint']",137,134.11788265951327,103.26860661243661
